Request id,Pickup point,Driver id,Status,Request timestamp,Requested Weekday,Drop timestamp,Requested time(hr)
1617,Airport,286,Trip Completed,12-07-2016 06:53,Tuesday,12-07-2016 07:23,6
1849,Airport,286,Trip Completed,12-07-2016 09:42,Tuesday,12-07-2016 10:28,9
2055,City,286,Trip Completed,12-07-2016 14:54,Tuesday,12-07-2016 15:43,14
2841,Airport,286,Trip Completed,13-07-2016 05:23,Wednesday,13-07-2016 05:53,5
5983,City,286,Trip Completed,15-07-2016 11:41,Friday,15-07-2016 12:12,11
6016,Airport,286,Trip Completed,15-07-2016 12:31,Friday,15-07-2016 13:19,12
845,City,287,Trip Completed,11-07-2016 17:41,Monday,11-07-2016 18:57,17
1832,Airport,287,Trip Completed,12-07-2016 09:36,Tuesday,12-07-2016 10:08,9
2740,Airport,287,Trip Completed,13-07-2016 02:57,Wednesday,13-07-2016 04:06,2
3622,Airport,287,Trip Completed,13-07-2016 18:57,Wednesday,13-07-2016 20:15,18
3979,City,287,Trip Completed,13-07-2016 23:16,Wednesday,13-07-2016 23:46,23
5749,Airport,287,Trip Completed,15-07-2016 07:59,Friday,15-07-2016 08:48,7
6633,City,287,Trip Completed,15-07-2016 21:57,Friday,15-07-2016 22:49,21
1301,Airport,288,Trip Completed,11-07-2016 22:30,Monday,11-07-2016 23:13,22
2203,City,288,Trip Completed,12-07-2016 17:53,Tuesday,12-07-2016 18:30,17
2569,City,288,Trip Completed,12-07-2016 21:37,Tuesday,12-07-2016 22:07,21
3621,Airport,288,Trip Completed,13-07-2016 18:56,Wednesday,13-07-2016 19:35,18
4051,City,288,Trip Completed,14-07-2016 01:09,Thursday,14-07-2016 02:09,1
4831,City,288,Trip Completed,14-07-2016 17:25,Thursday,14-07-2016 18:31,17
158,City,289,Trip Completed,11-07-2016 05:35,Monday,11-07-2016 06:41,5
1290,City,289,Trip Completed,11-07-2016 22:23,Monday,11-07-2016 23:00,22
2441,City,289,Trip Completed,12-07-2016 20:23,Tuesday,12-07-2016 21:25,20
3681,Airport,289,Trip Completed,13-07-2016 19:31,Wednesday,13-07-2016 20:31,19
4511,Airport,289,Trip Completed,14-07-2016 09:10,Thursday,14-07-2016 10:18,9
4684,City,289,Trip Completed,14-07-2016 12:53,Thursday,14-07-2016 13:28,12
5606,City,289,Trip Completed,15-07-2016 06:09,Friday,15-07-2016 07:23,6
5708,Airport,289,Trip Completed,15-07-2016 07:35,Friday,15-07-2016 08:07,7
5960,Airport,289,Trip Completed,15-07-2016 10:52,Friday,15-07-2016 11:29,10
6014,City,289,Trip Completed,15-07-2016 12:31,Friday,15-07-2016 13:22,12
6193,City,289,Trip Completed,15-07-2016 17:19,Friday,15-07-2016 18:06,17
6635,City,289,Trip Completed,15-07-2016 22:01,Friday,15-07-2016 23:04,22
82,Airport,290,Trip Completed,11-07-2016 04:47,Monday,11-07-2016 05:23,4
2518,Airport,290,Trip Completed,12-07-2016 21:07,Tuesday,12-07-2016 22:10,21
2644,City,290,Trip Completed,12-07-2016 22:39,Tuesday,12-07-2016 23:20,22
3280,Airport,290,Trip Completed,13-07-2016 10:43,Wednesday,13-07-2016 11:23,10
3486,City,290,Trip Completed,13-07-2016 17:23,Wednesday,13-07-2016 18:23,17
5297,City,290,Trip Completed,14-07-2016 21:51,Thursday,14-07-2016 22:25,21
5802,City,290,Trip Completed,15-07-2016 08:43,Friday,15-07-2016 09:08,8
6675,City,290,Trip Completed,15-07-2016 22:21,Friday,15-07-2016 23:21,22
2025,City,291,Trip Completed,12-07-2016 13:56,Tuesday,12-07-2016 14:58,13
2270,City,291,Trip Completed,12-07-2016 18:28,Tuesday,12-07-2016 19:17,18
3701,Airport,291,Trip Completed,13-07-2016 19:46,Wednesday,13-07-2016 20:51,19
4618,City,291,Trip Completed,14-07-2016 11:02,Thursday,14-07-2016 11:40,11
4909,Airport,291,Trip Completed,14-07-2016 18:03,Thursday,14-07-2016 18:34,18
5578,City,291,Trip Completed,15-07-2016 05:48,Friday,15-07-2016 06:43,5
6404,Airport,291,Trip Completed,15-07-2016 19:24,Friday,15-07-2016 20:03,19
6623,City,291,Trip Completed,15-07-2016 21:51,Friday,15-07-2016 23:12,21
6738,Airport,291,Trip Completed,15-07-2016 23:45,Friday,16-07-2016 00:35,23
497,City,292,Trip Completed,11-07-2016 09:33,Monday,11-07-2016 10:09,9
1071,Airport,292,Trip Completed,11-07-2016 19:58,Monday,11-07-2016 20:32,19
1709,City,292,Trip Completed,12-07-2016 08:09,Tuesday,12-07-2016 09:11,8
2348,City,292,Trip Completed,12-07-2016 19:21,Tuesday,12-07-2016 20:26,19
3342,Airport,292,Trip Completed,13-07-2016 12:51,Wednesday,13-07-2016 13:35,12
1008,Airport,293,Trip Completed,11-07-2016 19:05,Monday,11-07-2016 20:09,19
2430,City,293,Trip Completed,12-07-2016 20:12,Tuesday,12-07-2016 20:44,20
3352,City,293,Trip Completed,13-07-2016 13:26,Wednesday,13-07-2016 14:04,13
3748,City,293,Trip Completed,13-07-2016 20:23,Wednesday,13-07-2016 21:26,20
5687,City,293,Trip Completed,15-07-2016 07:15,Friday,15-07-2016 08:01,7
6724,Airport,293,Trip Completed,15-07-2016 23:20,Friday,16-07-2016 00:10,23
152,City,294,Trip Completed,11-07-2016 05:29,Monday,11-07-2016 06:16,5
1207,Airport,294,Trip Completed,11-07-2016 21:23,Monday,11-07-2016 22:32,21
1377,Airport,294,Trip Completed,12-07-2016 00:54,Tuesday,12-07-2016 01:55,0
1606,Airport,294,Trip Completed,12-07-2016 06:45,Tuesday,12-07-2016 07:50,6
1920,City,294,Trip Completed,12-07-2016 10:56,Tuesday,12-07-2016 11:58,10
2856,Airport,294,Trip Completed,13-07-2016 05:34,Wednesday,13-07-2016 06:46,5
3277,City,294,Trip Completed,13-07-2016 10:41,Wednesday,13-07-2016 11:06,10
4501,City,294,Trip Completed,14-07-2016 09:01,Thursday,14-07-2016 09:51,9
5194,City,294,Trip Completed,14-07-2016 20:42,Thursday,14-07-2016 21:26,20
5519,Airport,294,Trip Completed,15-07-2016 05:11,Friday,15-07-2016 05:55,5
6509,City,294,Trip Completed,15-07-2016 20:32,Friday,15-07-2016 21:50,20
476,City,295,Trip Completed,11-07-2016 09:24,Monday,11-07-2016 10:02,9
1052,Airport,295,Trip Completed,11-07-2016 19:42,Monday,11-07-2016 20:54,19
1743,Airport,295,Trip Completed,12-07-2016 08:28,Tuesday,12-07-2016 09:10,8
3157,Airport,295,Trip Completed,13-07-2016 09:02,Wednesday,13-07-2016 09:47,9
5255,Airport,295,Trip Completed,14-07-2016 21:19,Thursday,14-07-2016 22:09,21
6475,City,295,Trip Completed,15-07-2016 20:20,Friday,15-07-2016 21:02,20
477,City,296,Trip Completed,11-07-2016 09:28,Monday,11-07-2016 10:41,9
643,City,296,Trip Completed,11-07-2016 12:35,Monday,11-07-2016 13:20,12
1152,Airport,296,Trip Completed,11-07-2016 20:39,Monday,11-07-2016 21:28,20
1333,City,296,Trip Completed,11-07-2016 23:17,Monday,12-07-2016 00:15,23
1659,City,296,Trip Completed,12-07-2016 07:24,Tuesday,12-07-2016 08:14,7
2657,Airport,296,Trip Completed,12-07-2016 23:11,Tuesday,13-07-2016 00:28,23
2898,Airport,296,Trip Completed,13-07-2016 06:01,Wednesday,13-07-2016 07:04,6
3852,Airport,296,Trip Completed,13-07-2016 21:38,Wednesday,13-07-2016 22:24,21
5342,City,296,Trip Completed,14-07-2016 22:38,Thursday,14-07-2016 23:21,22
5634,Airport,296,Trip Completed,15-07-2016 06:44,Friday,15-07-2016 07:10,6
30,Airport,297,Trip Completed,11-07-2016 02:04,Monday,11-07-2016 02:37,2
195,City,297,Trip Completed,11-07-2016 06:05,Monday,11-07-2016 06:52,6
993,City,297,Trip Completed,11-07-2016 19:00,Monday,11-07-2016 19:41,19
1774,Airport,297,Trip Completed,12-07-2016 08:53,Tuesday,12-07-2016 10:00,8
2648,City,297,Trip Completed,12-07-2016 22:50,Tuesday,12-07-2016 23:44,22
2979,Airport,297,Trip Completed,13-07-2016 06:58,Wednesday,13-07-2016 07:58,6
3676,City,297,Trip Completed,13-07-2016 19:28,Wednesday,13-07-2016 20:30,19
4041,Airport,297,Trip Completed,14-07-2016 00:38,Thursday,14-07-2016 01:12,0
4147,Airport,297,Trip Completed,14-07-2016 04:54,Thursday,14-07-2016 06:00,4
4859,Airport,297,Trip Completed,14-07-2016 17:34,Thursday,14-07-2016 18:30,17
6067,Airport,297,Trip Completed,15-07-2016 13:55,Friday,15-07-2016 14:56,13
1690,Airport,298,Trip Completed,12-07-2016 07:52,Tuesday,12-07-2016 08:56,7
2404,Airport,298,Trip Completed,12-07-2016 20:00,Tuesday,12-07-2016 20:56,20
3313,City,298,Trip Completed,13-07-2016 12:01,Wednesday,13-07-2016 12:55,12
3559,City,298,Trip Completed,13-07-2016 18:16,Wednesday,13-07-2016 19:25,18
4018,Airport,298,Trip Completed,13-07-2016 23:57,Wednesday,14-07-2016 01:02,23
4121,Airport,298,Trip Completed,14-07-2016 04:29,Thursday,14-07-2016 05:07,4
4224,City,298,Trip Completed,14-07-2016 05:49,Thursday,14-07-2016 06:54,5
4810,City,298,Trip Completed,14-07-2016 17:16,Thursday,14-07-2016 18:01,17
5295,City,298,Trip Completed,14-07-2016 21:48,Thursday,14-07-2016 22:41,21
5381,Airport,298,Trip Completed,14-07-2016 23:56,Thursday,15-07-2016 00:39,23
6271,City,298,Trip Completed,15-07-2016 18:14,Friday,15-07-2016 18:59,18
1244,City,299,Trip Completed,11-07-2016 21:38,Monday,11-07-2016 22:15,21
2249,City,299,Trip Completed,12-07-2016 18:24,Tuesday,12-07-2016 19:09,18
3045,Airport,299,Trip Completed,13-07-2016 07:39,Wednesday,13-07-2016 08:30,7
3817,Airport,299,Trip Completed,13-07-2016 21:12,Wednesday,13-07-2016 22:05,21
4481,City,299,Trip Completed,14-07-2016 08:46,Thursday,14-07-2016 09:54,8
5160,City,299,Trip Completed,14-07-2016 20:28,Thursday,14-07-2016 21:12,20
6304,City,299,Trip Completed,15-07-2016 18:31,Friday,15-07-2016 19:19,18
1315,Airport,300,Trip Completed,11-07-2016 22:54,Monday,11-07-2016 23:35,22
2924,City,300,Trip Completed,13-07-2016 06:31,Wednesday,13-07-2016 07:20,6
3324,Airport,300,Trip Completed,13-07-2016 12:33,Wednesday,13-07-2016 13:16,12
3935,Airport,300,Trip Completed,13-07-2016 22:26,Wednesday,13-07-2016 23:43,22
5844,Airport,300,Trip Completed,15-07-2016 09:07,Friday,15-07-2016 09:56,9
2905,City,1,Cancelled,13-07-2016 06:08,Wednesday,NA,6
4805,City,1,Cancelled,14-07-2016 17:07,Thursday,NA,17
5202,Airport,1,Cancelled,14-07-2016 20:51,Thursday,NA,20
5927,City,1,Cancelled,15-07-2016 10:12,Friday,NA,10
2347,Airport,2,Cancelled,12-07-2016 19:14,Tuesday,NA,19
3806,Airport,2,Cancelled,13-07-2016 20:57,Wednesday,NA,20
4451,City,2,Cancelled,14-07-2016 08:38,Thursday,NA,8
5023,Airport,2,Cancelled,14-07-2016 19:04,Thursday,NA,19
80,City,3,Cancelled,11-07-2016 04:47,Monday,NA,4
534,City,3,Cancelled,11-07-2016 10:01,Monday,NA,10
1867,Airport,3,Cancelled,12-07-2016 09:59,Tuesday,NA,9
4383,City,3,Cancelled,14-07-2016 07:48,Thursday,NA,7
748,City,4,Cancelled,11-07-2016 15:49,Monday,NA,15
1254,Airport,4,Cancelled,11-07-2016 21:53,Monday,NA,21
3807,Airport,4,Cancelled,13-07-2016 20:58,Wednesday,NA,20
4280,City,4,Cancelled,14-07-2016 06:33,Thursday,NA,6
4533,City,4,Cancelled,14-07-2016 09:31,Thursday,NA,9
3230,City,5,Cancelled,13-07-2016 10:01,Wednesday,NA,10
4296,City,5,Cancelled,14-07-2016 06:39,Thursday,NA,6
3059,City,6,Cancelled,13-07-2016 07:56,Wednesday,NA,7
5547,City,6,Cancelled,15-07-2016 05:30,Friday,NA,5
5699,City,6,Cancelled,15-07-2016 07:25,Friday,NA,7
5701,City,6,Cancelled,15-07-2016 07:34,Friday,NA,7
247,City,7,Cancelled,11-07-2016 06:33,Monday,NA,6
2582,Airport,7,Cancelled,12-07-2016 21:42,Tuesday,NA,21
3184,City,7,Cancelled,13-07-2016 09:21,Wednesday,NA,9
1687,City,8,Cancelled,12-07-2016 07:51,Tuesday,NA,7
4174,City,8,Cancelled,14-07-2016 05:19,Thursday,NA,5
4335,City,8,Cancelled,14-07-2016 07:13,Thursday,NA,7
150,City,9,Cancelled,11-07-2016 05:24,Monday,NA,5
233,City,9,Cancelled,11-07-2016 06:27,Monday,NA,6
1880,City,9,Cancelled,12-07-2016 10:01,Tuesday,NA,10
2986,City,9,Cancelled,13-07-2016 07:04,Wednesday,NA,7
3549,City,9,Cancelled,13-07-2016 18:03,Wednesday,NA,18
4463,City,9,Cancelled,14-07-2016 08:43,Thursday,NA,8
4178,City,10,Cancelled,14-07-2016 05:22,Thursday,NA,5
4599,City,10,Cancelled,14-07-2016 10:08,Thursday,NA,10
4667,Airport,10,Cancelled,14-07-2016 12:23,Thursday,NA,12
570,City,13,Cancelled,11-07-2016 10:36,Monday,NA,10
1691,City,13,Cancelled,12-07-2016 07:54,Tuesday,NA,7
3499,City,13,Cancelled,13-07-2016 17:46,Wednesday,NA,17
4467,City,13,Cancelled,14-07-2016 08:42,Thursday,NA,8
2799,City,14,Cancelled,13-07-2016 04:59,Wednesday,NA,4
3822,Airport,14,Cancelled,13-07-2016 21:10,Wednesday,NA,21
4456,City,14,Cancelled,14-07-2016 08:32,Thursday,NA,8
4685,Airport,14,Cancelled,14-07-2016 13:00,Thursday,NA,13
306,City,15,Cancelled,11-07-2016 07:20,Monday,NA,7
2888,City,15,Cancelled,13-07-2016 05:57,Wednesday,NA,5
92,City,16,Cancelled,11-07-2016 04:53,Monday,NA,4
3138,City,16,Cancelled,13-07-2016 08:50,Wednesday,NA,8
3810,City,16,Cancelled,13-07-2016 21:06,Wednesday,NA,21
4580,City,16,Cancelled,14-07-2016 09:59,Thursday,NA,9
5784,City,16,Cancelled,15-07-2016 08:34,Friday,NA,8
1648,City,17,Cancelled,12-07-2016 07:20,Tuesday,NA,7
2883,City,17,Cancelled,13-07-2016 05:54,Wednesday,NA,5
4272,City,17,Cancelled,14-07-2016 06:23,Thursday,NA,6
5621,City,17,Cancelled,15-07-2016 06:28,Friday,NA,6
5696,City,17,Cancelled,15-07-2016 07:32,Friday,NA,7
5662,City,18,Cancelled,15-07-2016 07:04,Friday,NA,7
1894,Airport,19,Cancelled,12-07-2016 10:19,Tuesday,NA,10
2854,City,19,Cancelled,13-07-2016 05:37,Wednesday,NA,5
4968,City,19,Cancelled,14-07-2016 18:40,Thursday,NA,18
352,City,20,Cancelled,11-07-2016 07:54,Monday,NA,7
1841,City,20,Cancelled,12-07-2016 09:41,Tuesday,NA,9
1885,City,20,Cancelled,12-07-2016 10:04,Tuesday,NA,10
3170,City,20,Cancelled,13-07-2016 09:09,Wednesday,NA,9
4586,City,20,Cancelled,14-07-2016 10:09,Thursday,NA,10
5208,Airport,20,Cancelled,14-07-2016 20:55,Thursday,NA,20
5472,City,20,Cancelled,15-07-2016 04:49,Friday,NA,4
96,City,21,Cancelled,11-07-2016 04:58,Monday,NA,4
132,City,21,Cancelled,11-07-2016 05:15,Monday,NA,5
2899,City,21,Cancelled,13-07-2016 05:59,Wednesday,NA,5
3166,City,21,Cancelled,13-07-2016 09:09,Wednesday,NA,9
232,City,22,Cancelled,11-07-2016 06:26,Monday,NA,6
275,City,22,Cancelled,11-07-2016 07:00,Monday,NA,7
554,City,22,Cancelled,11-07-2016 10:13,Monday,NA,10
4326,City,22,Cancelled,14-07-2016 07:08,Thursday,NA,7
5723,City,22,Cancelled,15-07-2016 07:44,Friday,NA,7
1462,Airport,23,Cancelled,12-07-2016 05:01,Tuesday,NA,5
196,Airport,24,Cancelled,11-07-2016 06:07,Monday,NA,6
236,City,24,Cancelled,11-07-2016 06:32,Monday,NA,6
1502,City,24,Cancelled,12-07-2016 05:37,Tuesday,NA,5
1615,City,24,Cancelled,12-07-2016 06:52,Tuesday,NA,6
3079,City,24,Cancelled,13-07-2016 08:13,Wednesday,NA,8
6249,Airport,24,Cancelled,15-07-2016 17:55,Friday,NA,17
1794,City,25,Cancelled,12-07-2016 09:03,Tuesday,NA,9
4546,City,25,Cancelled,14-07-2016 09:34,Thursday,NA,9
2913,City,26,Cancelled,13-07-2016 06:15,Wednesday,NA,6
276,City,27,Cancelled,11-07-2016 06:52,Monday,NA,6
1613,City,27,Cancelled,12-07-2016 06:47,Tuesday,NA,6
3150,City,27,Cancelled,13-07-2016 08:59,Wednesday,NA,8
3217,City,27,Cancelled,13-07-2016 09:48,Wednesday,NA,9
4523,City,27,Cancelled,14-07-2016 09:22,Thursday,NA,9
4593,City,27,Cancelled,14-07-2016 10:09,Thursday,NA,10
5476,Airport,27,Cancelled,15-07-2016 04:45,Friday,NA,4
5477,City,27,Cancelled,15-07-2016 04:48,Friday,NA,4
5846,City,27,Cancelled,15-07-2016 09:05,Friday,NA,9
1539,City,28,Cancelled,12-07-2016 06:04,Tuesday,NA,6
1770,City,28,Cancelled,12-07-2016 08:50,Tuesday,NA,8
1921,City,28,Cancelled,12-07-2016 10:58,Tuesday,NA,10
3073,City,28,Cancelled,13-07-2016 08:01,Wednesday,NA,8
4795,Airport,28,Cancelled,14-07-2016 16:55,Thursday,NA,16
2079,Airport,29,Cancelled,12-07-2016 15:43,Tuesday,NA,15
3179,City,29,Cancelled,13-07-2016 09:16,Wednesday,NA,9
5872,City,29,Cancelled,15-07-2016 09:20,Friday,NA,9
218,City,30,Cancelled,11-07-2016 06:14,Monday,NA,6
840,Airport,30,Cancelled,11-07-2016 17:41,Monday,NA,17
1642,City,30,Cancelled,12-07-2016 07:17,Tuesday,NA,7
3307,City,30,Cancelled,13-07-2016 12:02,Wednesday,NA,12
1475,City,31,Cancelled,12-07-2016 05:12,Tuesday,NA,5
2179,Airport,31,Cancelled,12-07-2016 17:36,Tuesday,NA,17
3080,City,31,Cancelled,13-07-2016 08:11,Wednesday,NA,8
3771,Airport,31,Cancelled,13-07-2016 20:42,Wednesday,NA,20
5847,Airport,31,Cancelled,15-07-2016 09:05,Friday,NA,9
5875,City,31,Cancelled,15-07-2016 09:22,Friday,NA,9
400,City,32,Cancelled,11-07-2016 08:29,Monday,NA,8
2146,Airport,32,Cancelled,12-07-2016 17:21,Tuesday,NA,17
2942,City,32,Cancelled,13-07-2016 06:37,Wednesday,NA,6
4418,City,32,Cancelled,14-07-2016 08:18,Thursday,NA,8
2305,City,33,Cancelled,12-07-2016 18:56,Tuesday,NA,18
5637,City,33,Cancelled,15-07-2016 06:44,Friday,NA,6
5838,City,33,Cancelled,15-07-2016 09:02,Friday,NA,9
457,City,34,Cancelled,11-07-2016 09:17,Monday,NA,9
511,City,34,Cancelled,11-07-2016 09:40,Monday,NA,9
4146,City,34,Cancelled,14-07-2016 04:52,Thursday,NA,4
4242,City,34,Cancelled,14-07-2016 06:03,Thursday,NA,6
4470,City,34,Cancelled,14-07-2016 08:47,Thursday,NA,8
2530,City,35,Cancelled,12-07-2016 21:07,Tuesday,NA,21
2596,City,35,Cancelled,12-07-2016 21:53,Tuesday,NA,21
5754,City,35,Cancelled,15-07-2016 08:05,Friday,NA,8
200,City,36,Cancelled,11-07-2016 06:10,Monday,NA,6
1531,City,36,Cancelled,12-07-2016 05:54,Tuesday,NA,5
5715,City,36,Cancelled,15-07-2016 07:42,Friday,NA,7
3130,City,37,Cancelled,13-07-2016 08:43,Wednesday,NA,8
4133,City,37,Cancelled,14-07-2016 04:45,Thursday,NA,4
4419,City,37,Cancelled,14-07-2016 08:17,Thursday,NA,8
4547,City,37,Cancelled,14-07-2016 09:39,Thursday,NA,9
5613,City,37,Cancelled,15-07-2016 06:17,Friday,NA,6
572,Airport,38,Cancelled,11-07-2016 10:48,Monday,NA,10
1566,City,38,Cancelled,12-07-2016 06:22,Tuesday,NA,6
2266,Airport,38,Cancelled,12-07-2016 18:33,Tuesday,NA,18
4390,City,38,Cancelled,14-07-2016 08:01,Thursday,NA,8
4545,City,38,Cancelled,14-07-2016 09:43,Thursday,NA,9
4572,City,38,Cancelled,14-07-2016 09:52,Thursday,NA,9
1649,City,39,Cancelled,12-07-2016 07:24,Tuesday,NA,7
3008,City,39,Cancelled,13-07-2016 07:23,Wednesday,NA,7
4480,City,39,Cancelled,14-07-2016 08:46,Thursday,NA,8
5713,City,39,Cancelled,15-07-2016 07:43,Friday,NA,7
5866,City,39,Cancelled,15-07-2016 09:19,Friday,NA,9
5945,Airport,39,Cancelled,15-07-2016 10:27,Friday,NA,10
126,City,40,Cancelled,11-07-2016 05:05,Monday,NA,5
436,City,40,Cancelled,11-07-2016 08:55,Monday,NA,8
1620,City,40,Cancelled,12-07-2016 06:55,Tuesday,NA,6
2206,City,40,Cancelled,12-07-2016 17:55,Tuesday,NA,17
3221,City,40,Cancelled,13-07-2016 09:55,Wednesday,NA,9
5583,City,40,Cancelled,15-07-2016 05:58,Friday,NA,5
2131,City,41,Cancelled,12-07-2016 17:04,Tuesday,NA,17
401,City,43,Cancelled,11-07-2016 08:27,Monday,NA,8
461,City,43,Cancelled,11-07-2016 09:15,Monday,NA,9
2946,City,43,Cancelled,13-07-2016 06:34,Wednesday,NA,6
289,City,44,Cancelled,11-07-2016 07:09,Monday,NA,7
1303,City,44,Cancelled,11-07-2016 22:27,Monday,NA,22
1817,City,44,Cancelled,12-07-2016 09:29,Tuesday,NA,9
2970,City,44,Cancelled,13-07-2016 06:56,Wednesday,NA,6
4519,City,44,Cancelled,14-07-2016 09:23,Thursday,NA,9
5830,City,44,Cancelled,15-07-2016 08:55,Friday,NA,8
5880,City,44,Cancelled,15-07-2016 09:38,Friday,NA,9
1520,City,45,Cancelled,12-07-2016 05:42,Tuesday,NA,5
1789,City,45,Cancelled,12-07-2016 09:10,Tuesday,NA,9
2484,Airport,45,Cancelled,12-07-2016 20:41,Tuesday,NA,20
4312,City,45,Cancelled,14-07-2016 06:49,Thursday,NA,6
4363,City,45,Cancelled,14-07-2016 07:29,Thursday,NA,7
5716,City,45,Cancelled,15-07-2016 07:37,Friday,NA,7
5775,City,45,Cancelled,15-07-2016 08:24,Friday,NA,8
424,City,46,Cancelled,11-07-2016 08:47,Monday,NA,8
377,City,47,Cancelled,11-07-2016 08:11,Monday,NA,8
454,City,47,Cancelled,11-07-2016 09:10,Monday,NA,9
1603,City,47,Cancelled,12-07-2016 06:41,Tuesday,NA,6
5300,Airport,47,Cancelled,14-07-2016 21:52,Thursday,NA,21
6560,City,47,Cancelled,15-07-2016 21:05,Friday,NA,21
2526,Airport,48,Cancelled,12-07-2016 21:06,Tuesday,NA,21
2926,City,48,Cancelled,13-07-2016 06:27,Wednesday,NA,6
141,City,49,Cancelled,11-07-2016 05:20,Monday,NA,5
491,City,49,Cancelled,11-07-2016 09:29,Monday,NA,9
1875,City,49,Cancelled,12-07-2016 10:02,Tuesday,NA,10
4906,City,49,Cancelled,14-07-2016 18:03,Thursday,NA,18
209,City,50,Cancelled,11-07-2016 06:11,Monday,NA,6
278,City,50,Cancelled,11-07-2016 06:55,Monday,NA,6
1381,City,50,Cancelled,12-07-2016 01:07,Tuesday,NA,1
5473,City,50,Cancelled,15-07-2016 04:44,Friday,NA,4
5479,City,50,Cancelled,15-07-2016 04:50,Friday,NA,4
6228,City,50,Cancelled,15-07-2016 17:43,Friday,NA,17
2940,City,51,Cancelled,13-07-2016 06:35,Wednesday,NA,6
5780,City,51,Cancelled,15-07-2016 08:29,Friday,NA,8
1781,City,52,Cancelled,12-07-2016 09:01,Tuesday,NA,9
1787,City,52,Cancelled,12-07-2016 09:08,Tuesday,NA,9
2423,Airport,52,Cancelled,12-07-2016 20:05,Tuesday,NA,20
4148,City,52,Cancelled,14-07-2016 04:57,Thursday,NA,4
411,City,53,Cancelled,11-07-2016 08:37,Monday,NA,8
3727,Airport,53,Cancelled,13-07-2016 20:05,Wednesday,NA,20
4847,City,53,Cancelled,14-07-2016 17:37,Thursday,NA,17
216,City,54,Cancelled,11-07-2016 06:13,Monday,NA,6
1898,City,54,Cancelled,12-07-2016 10:27,Tuesday,NA,10
2077,City,54,Cancelled,12-07-2016 15:40,Tuesday,NA,15
2486,Airport,54,Cancelled,12-07-2016 20:50,Tuesday,NA,20
2809,City,54,Cancelled,13-07-2016 05:05,Wednesday,NA,5
2900,City,54,Cancelled,13-07-2016 06:01,Wednesday,NA,6
3022,City,54,Cancelled,13-07-2016 07:34,Wednesday,NA,7
3211,City,54,Cancelled,13-07-2016 09:48,Wednesday,NA,9
4356,City,54,Cancelled,14-07-2016 07:23,Thursday,NA,7
6208,City,54,Cancelled,15-07-2016 17:27,Friday,NA,17
6571,City,54,Cancelled,15-07-2016 21:16,Friday,NA,21
237,City,56,Cancelled,11-07-2016 06:29,Monday,NA,6
4328,City,56,Cancelled,14-07-2016 07:07,Thursday,NA,7
4757,Airport,56,Cancelled,14-07-2016 15:30,Thursday,NA,15
323,City,57,Cancelled,11-07-2016 07:36,Monday,NA,7
421,City,57,Cancelled,11-07-2016 08:43,Monday,NA,8
1458,City,57,Cancelled,12-07-2016 04:52,Tuesday,NA,4
3920,City,57,Cancelled,13-07-2016 22:16,Wednesday,NA,22
4401,City,57,Cancelled,14-07-2016 08:03,Thursday,NA,8
1034,Airport,58,Cancelled,11-07-2016 19:27,Monday,NA,19
1543,City,58,Cancelled,12-07-2016 06:02,Tuesday,NA,6
2909,City,58,Cancelled,13-07-2016 06:10,Wednesday,NA,6
3015,City,58,Cancelled,13-07-2016 07:34,Wednesday,NA,7
4165,City,58,Cancelled,14-07-2016 05:07,Thursday,NA,5
5410,City,58,Cancelled,15-07-2016 01:45,Friday,NA,1
328,City,59,Cancelled,11-07-2016 07:33,Monday,NA,7
580,City,59,Cancelled,11-07-2016 10:59,Monday,NA,10
4357,City,59,Cancelled,14-07-2016 07:31,Thursday,NA,7
4560,City,59,Cancelled,14-07-2016 09:48,Thursday,NA,9
5647,City,59,Cancelled,15-07-2016 06:51,Friday,NA,6
5704,City,59,Cancelled,15-07-2016 07:33,Friday,NA,7
2855,City,60,Cancelled,13-07-2016 05:35,Wednesday,NA,5
5565,City,60,Cancelled,15-07-2016 05:45,Friday,NA,5
235,City,61,Cancelled,11-07-2016 06:22,Monday,NA,6
2109,Airport,61,Cancelled,12-07-2016 16:20,Tuesday,NA,16
4230,City,61,Cancelled,14-07-2016 05:50,Thursday,NA,5
111,City,62,Cancelled,11-07-2016 05:06,Monday,NA,5
168,City,62,Cancelled,11-07-2016 05:37,Monday,NA,5
187,City,62,Cancelled,11-07-2016 05:57,Monday,NA,5
1492,City,62,Cancelled,12-07-2016 05:30,Tuesday,NA,5
2992,City,62,Cancelled,13-07-2016 07:11,Wednesday,NA,7
3433,Airport,62,Cancelled,13-07-2016 16:01,Wednesday,NA,16
5536,City,62,Cancelled,15-07-2016 05:31,Friday,NA,5
474,City,63,Cancelled,11-07-2016 09:24,Monday,NA,9
1722,City,63,Cancelled,12-07-2016 08:17,Tuesday,NA,8
2978,City,63,Cancelled,13-07-2016 06:54,Wednesday,NA,6
2983,City,63,Cancelled,13-07-2016 07:08,Wednesday,NA,7
3866,Airport,63,Cancelled,13-07-2016 21:40,Wednesday,NA,21
4491,City,63,Cancelled,14-07-2016 08:56,Thursday,NA,8
4603,Airport,63,Cancelled,14-07-2016 10:22,Thursday,NA,10
1325,City,64,Cancelled,11-07-2016 23:06,Monday,NA,23
3450,Airport,64,Cancelled,13-07-2016 16:49,Wednesday,NA,16
4329,City,64,Cancelled,14-07-2016 07:08,Thursday,NA,7
